ensembl_id_mouse	gene_symbol	HGNC_symbol	ensembl_id_human	description
ENSMUSG00000074446	Defa23	DEFA5	ENSG00000164816	defensin, alpha, 23 [Source:MGI Symbol;Acc:MGI:3630381]
ENSMUSG00000027505	Fam209	FAM209A	ENSG00000124103	family with sequence similarity 209 [Source:MGI Symbol;Acc:MGI:1923676]
ENSMUSG00000027505	Fam209	FAM209B	ENSG00000213714	family with sequence similarity 209 [Source:MGI Symbol;Acc:MGI:1923676]
ENSMUSG00000021193	Pitrm1	PITRM1	ENSG00000107959	pitrilysin metallepetidase 1 [Source:MGI Symbol;Acc:MGI:1916867]
ENSMUSG00000030180	Kdm5a	KDM5A	ENSG00000073614	lysine (K)-specific demethylase 5A [Source:MGI Symbol;Acc:MGI:2136980]
ENSMUSG00000058881	Zfp516	ZNF516	ENSG00000101493	zinc finger protein 516 [Source:MGI Symbol;Acc:MGI:2443957]
ENSMUSG00000045410	Akr1e1	AKR1E2	ENSG00000165568	aldo-keto reductase family 1, member E1 [Source:MGI Symbol;Acc:MGI:1914758]
ENSMUSG00000063457	Rps15	RPS15	ENSG00000115268	ribosomal protein S15 [Source:MGI Symbol;Acc:MGI:98117]
ENSMUSG00000040133	Gpr176	GPR176	ENSG00000166073	G protein-coupled receptor 176 [Source:MGI Symbol;Acc:MGI:2685858]
ENSMUSG00000005803	Sqor	SQOR	ENSG00000137767	sulfide quinone oxidoreductase [Source:MGI Symbol;Acc:MGI:1929899]
ENSMUSG00000037999	Arap2	ARAP2	ENSG00000047365	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2684416]
ENSMUSG00000050954	Zfp169	ZNF169	ENSG00000175787	zinc finger protein 169 [Source:MGI Symbol;Acc:MGI:1915161]
ENSMUSG00000029205	Chrna9	CHRNA9	ENSG00000174343	cholinergic receptor, nicotinic, alpha polypeptide 9 [Source:MGI Symbol;Acc:MGI:1202403]
ENSMUSG00000063851	Rnf183	RNF183	ENSG00000165188	ring finger protein 183 [Source:MGI Symbol;Acc:MGI:1923322]
ENSMUSG00000020982	Nemf	NEMF	ENSG00000165525	nuclear export mediator factor [Source:MGI Symbol;Acc:MGI:1918305]
ENSMUSG00000025739	Gng13	GNG13	ENSG00000127588	guanine nucleotide binding protein (G protein), gamma 13 [Source:MGI Symbol;Acc:MGI:1925616]
ENSMUSG00000048222	Mfap1b	MFAP1	ENSG00000140259	microfibrillar-associated protein 1B [Source:MGI Symbol;Acc:MGI:3694697]
ENSMUSG00000047187	Rab2a	RAB2A	ENSG00000104388	RAB2A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1928750]
ENSMUSG00000038932	Tcfl5	TCFL5	ENSG00000101190	transcription factor-like 5 (basic helix-loop-helix) [Source:MGI Symbol;Acc:MGI:2672878]
ENSMUSG00000063529	Stmnd1	STMND1	ENSG00000230873	stathmin domain containing 1 [Source:MGI Symbol;Acc:MGI:2686420]
ENSMUSG00000058258	Idi1	IDI1	ENSG00000067064	isopentenyl-diphosphate delta isomerase [Source:MGI Symbol;Acc:MGI:2442264]
ENSMUSG00000031555	Adam9	ADAM9	ENSG00000168615	a disintegrin and metallopeptidase domain 9 (meltrin gamma) [Source:MGI Symbol;Acc:MGI:105376]
ENSMUSG00000038400	Pmepa1	PMEPA1	ENSG00000124225	prostate transmembrane protein, androgen induced 1 [Source:MGI Symbol;Acc:MGI:1929600]
ENSMUSG00000096295	Defa2	DEFA1	ENSG00000206047	defensin, alpha, 2 [Source:MGI Symbol;Acc:MGI:94882]
ENSMUSG00000096295	Defa2	DEFA1B	ENSG00000240247	defensin, alpha, 2 [Source:MGI Symbol;Acc:MGI:94882]
ENSMUSG00000096295	Defa2	DEFA3	ENSG00000239839	defensin, alpha, 2 [Source:MGI Symbol;Acc:MGI:94882]
ENSMUSG00000096295	Defa2	DEFA5	ENSG00000164816	defensin, alpha, 2 [Source:MGI Symbol;Acc:MGI:94882]
ENSMUSG00000037315	Jade3	JADE3	ENSG00000102221	jade family PHD finger 3 [Source:MGI Symbol;Acc:MGI:2148019]
ENSMUSG00000055943	Emc7	EMC7	ENSG00000134153	ER membrane protein complex subunit 7 [Source:MGI Symbol;Acc:MGI:1920274]
ENSMUSG00000029088	Kcnip4	KCNIP4	ENSG00000185774	Kv channel interacting protein 4 [Source:MGI Symbol;Acc:MGI:1933131]
ENSMUSG00000041319	Thoc6	THOC6	ENSG00000131652	THO complex 6 [Source:MGI Symbol;Acc:MGI:2677480]
ENSMUSG00000043787	Defb12	DEFB105B	ENSG00000186599	defensin beta 12 [Source:MGI Symbol;Acc:MGI:1924924]
ENSMUSG00000043787	Defb12	DEFB105A	ENSG00000186562	defensin beta 12 [Source:MGI Symbol;Acc:MGI:1924924]
ENSMUSG00000054021	Sirt5	SIRT5	ENSG00000124523	sirtuin 5 [Source:MGI Symbol;Acc:MGI:1915596]
ENSMUSG00000059069	Olfr749	OR11H4	ENSG00000176198	olfactory receptor 749 [Source:MGI Symbol;Acc:MGI:3030583]
ENSMUSG00000039145	Camk1d	CAMK1D	ENSG00000183049	calcium/calmodulin-dependent protein kinase ID [Source:MGI Symbol;Acc:MGI:2442190]
ENSMUSG00000040688	Tbl3	TBL3	ENSG00000183751	transducin (beta)-like 3 [Source:MGI Symbol;Acc:MGI:2384863]
ENSMUSG00000033597	Caskin1	CASKIN1	ENSG00000167971	CASK interacting protein 1 [Source:MGI Symbol;Acc:MGI:2442952]
ENSMUSG00000095623	Il11ra2	IL11RA	ENSG00000137070	interleukin 11 receptor, alpha chain 2 [Source:MGI Symbol;Acc:MGI:109123]
ENSMUSG00000029167	Ppargc1a	PPARGC1A	ENSG00000109819	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha [Source:MGI Symbol;Acc:MGI:1342774]
ENSMUSG00000040451	Sgms1	SGMS1	ENSG00000198964	sphingomyelin synthase 1 [Source:MGI Symbol;Acc:MGI:2444110]
ENSMUSG00000022385	Gtse1	GTSE1	ENSG00000075218	G two S phase expressed protein 1 [Source:MGI Symbol;Acc:MGI:1352755]
ENSMUSG00000037847	Nmrk1	NMRK1	ENSG00000106733	nicotinamide riboside kinase 1 [Source:MGI Symbol;Acc:MGI:2147434]
ENSMUSG00000035262	Amh	AMH	ENSG00000104899	anti-Mullerian hormone [Source:MGI Symbol;Acc:MGI:88006]
ENSMUSG00000073878	Gm13304	CCL21	ENSG00000137077	predicted gene 13304 [Source:MGI Symbol;Acc:MGI:3710514]
ENSMUSG00000029638	Glcci1	GLCCI1	ENSG00000106415	glucocorticoid induced transcript 1 [Source:MGI Symbol;Acc:MGI:2179717]
ENSMUSG00000022544	Eef2kmt	FAM86B1	ENSG00000186523	eukaryotic elongation factor 2 lysine methyltransferase [Source:MGI Symbol;Acc:MGI:1917761]
ENSMUSG00000022544	Eef2kmt	FAM86B2	ENSG00000145002	eukaryotic elongation factor 2 lysine methyltransferase [Source:MGI Symbol;Acc:MGI:1917761]
ENSMUSG00000037358	Dipk2b	DIPK2B	ENSG00000147113	divergent protein kinase domain 2B [Source:MGI Symbol;Acc:MGI:1923155]
ENSMUSG00000021572	Cep72	CEP72	ENSG00000112877	centrosomal protein 72 [Source:MGI Symbol;Acc:MGI:1921720]
ENSMUSG00000042688	Mapk6	MAPK6	ENSG00000069956	mitogen-activated protein kinase 6 [Source:MGI Symbol;Acc:MGI:1354946]
ENSMUSG00000038024	Dennd4c	DENND4C	ENSG00000137145	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]
ENSMUSG00000019756	Prl8a1	PRL	ENSG00000172179	prolactin family 8, subfamily a, member 1 [Source:MGI Symbol;Acc:MGI:1920494]
ENSMUSG00000021098	4930447C04Rik	C14orf39	ENSG00000179008	RIKEN cDNA 4930447C04 gene [Source:MGI Symbol;Acc:MGI:1923051]
ENSMUSG00000030138	Bms1	BMS1	ENSG00000165733	BMS1, ribosome biogenesis factor [Source:MGI Symbol;Acc:MGI:2446132]
ENSMUSG00000072878	1700123L14Rik	NUP50	ENSG00000093000	RIKEN cDNA 1700123L14 gene [Source:MGI Symbol;Acc:MGI:1925732]
ENSMUSG00000027296	Itpka	ITPKA	ENSG00000137825	inositol 1,4,5-trisphosphate 3-kinase A [Source:MGI Symbol;Acc:MGI:1333822]
ENSMUSG00000027254	Map1a	MAP1A	ENSG00000166963	microtubule-associated protein 1 A [Source:MGI Symbol;Acc:MGI:1306776]
ENSMUSG00000024238	Zeb1	ZEB1	ENSG00000148516	zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]
ENSMUSG00000071470	Ccnb1ip1	CCNB1IP1	ENSG00000100814	cyclin B1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:2685134]
ENSMUSG00000016356	Col20a1	COL20A1	ENSG00000101203	collagen, type XX, alpha 1 [Source:MGI Symbol;Acc:MGI:1920618]
ENSMUSG00000069237	Fam8a1	FAM8A1	ENSG00000137414	family with sequence similarity 8, member A1 [Source:MGI Symbol;Acc:MGI:2145496]
ENSMUSG00000079109	Pms2	PMS2	ENSG00000122512	PMS1 homolog2, mismatch repair system component [Source:MGI Symbol;Acc:MGI:104288]
ENSMUSG00000051592	Ccnb3	CCNB3	ENSG00000147082	cyclin B3 [Source:MGI Symbol;Acc:MGI:2183443]
ENSMUSG00000030166	Rad52	RAD52	ENSG00000002016	RAD52 homolog, DNA repair protein [Source:MGI Symbol;Acc:MGI:101949]
ENSMUSG00000056197	4931417E11Rik	JKAMP	ENSG00000050130	RIKEN cDNA 4931417E11 gene [Source:MGI Symbol;Acc:MGI:1913990]
ENSMUSG00000075573	Defb47	DEFB130B	ENSG00000233050	defensin beta 47 [Source:MGI Symbol;Acc:MGI:3644478]
ENSMUSG00000075573	Defb47	DEFB130A	ENSG00000232948	defensin beta 47 [Source:MGI Symbol;Acc:MGI:3644478]
ENSMUSG00000109344	A26c2	POTEA	ENSG00000188877	ANKRD26-like family C, member 2 [Source:MGI Symbol;Acc:MGI:3644757]
ENSMUSG00000026676	Ccdc3	CCDC3	ENSG00000151468	coiled-coil domain containing 3 [Source:MGI Symbol;Acc:MGI:1921436]
ENSMUSG00000029554	Mad1l1	MAD1L1	ENSG00000002822	MAD1 mitotic arrest deficient 1-like 1 [Source:MGI Symbol;Acc:MGI:1341857]
ENSMUSG00000044447	Dock5	DOCK5	ENSG00000147459	dedicator of cytokinesis 5 [Source:MGI Symbol;Acc:MGI:2652871]
ENSMUSG00000038175	Mylip	MYLIP	ENSG00000007944	myosin regulatory light chain interacting protein [Source:MGI Symbol;Acc:MGI:2388271]
ENSMUSG00000052151	Plpp2	PLPP2	ENSG00000141934	phospholipid phosphatase 2 [Source:MGI Symbol;Acc:MGI:1354945]
ENSMUSG00000021326	Trim27	TRIM27	ENSG00000204713	tripartite motif-containing 27 [Source:MGI Symbol;Acc:MGI:97904]
ENSMUSG00000022160	Mettl3	METTL3	ENSG00000165819	methyltransferase like 3 [Source:MGI Symbol;Acc:MGI:1927165]
ENSMUSG00000028362	Tnfsf8	TNFSF8	ENSG00000106952	tumor necrosis factor (ligand) superfamily, member 8 [Source:MGI Symbol;Acc:MGI:88328]
ENSMUSG00000096506	CR974586.4	CCL19	ENSG00000172724	
ENSMUSG00000024878	Cbwd1	CBWD6	ENSG00000215126	COBW domain containing 1 [Source:MGI Symbol;Acc:MGI:2385089]
ENSMUSG00000024878	Cbwd1	CBWD5	ENSG00000147996	COBW domain containing 1 [Source:MGI Symbol;Acc:MGI:2385089]
ENSMUSG00000024878	Cbwd1	CBWD3	ENSG00000196873	COBW domain containing 1 [Source:MGI Symbol;Acc:MGI:2385089]
ENSMUSG00000050747	Trim15	TRIM15	ENSG00000204610	tripartite motif-containing 15 [Source:MGI Symbol;Acc:MGI:1916347]
ENSMUSG00000035891	Cerk	CERK	ENSG00000100422	ceramide kinase [Source:MGI Symbol;Acc:MGI:2386052]
ENSMUSG00000020327	Fgf22	FGF22	ENSG00000070388	fibroblast growth factor 22 [Source:MGI Symbol;Acc:MGI:1914362]
ENSMUSG00000004980	Hnrnpa2b1	HNRNPA2B1	ENSG00000122566	heterogeneous nuclear ribonucleoprotein A2/B1 [Source:MGI Symbol;Acc:MGI:104819]
ENSMUSG00000090061	Nwd2	NWD2	ENSG00000174145	NACHT and WD repeat domain containing 2 [Source:MGI Symbol;Acc:MGI:1920464]
ENSMUSG00000035640	Cbarp	CBARP	ENSG00000099625	calcium channel, voltage-dependent, beta subunit associated regulatory protein [Source:MGI Symbol;Acc:MGI:1354170]
ENSMUSG00000037754	Ppp1r16b	PPP1R16B	ENSG00000101445	protein phosphatase 1, regulatory subunit 16B [Source:MGI Symbol;Acc:MGI:2151841]
ENSMUSG00000046354	Defb14	DEFB103B	ENSG00000177243	defensin beta 14 [Source:MGI Symbol;Acc:MGI:2675345]
ENSMUSG00000046354	Defb14	DEFB103A	ENSG00000176797	defensin beta 14 [Source:MGI Symbol;Acc:MGI:2675345]
ENSMUSG00000044068	Zrsr1	ZRSR2	ENSG00000169249	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1 [Source:MGI Symbol;Acc:MGI:98885]
ENSMUSG00000017922	Prl3c1	PRL	ENSG00000172179	prolactin family 3, subfamily c, member 1 [Source:MGI Symbol;Acc:MGI:1351649]
ENSMUSG00000003282	Plag1	PLAG1	ENSG00000181690	pleiomorphic adenoma gene 1 [Source:MGI Symbol;Acc:MGI:1891916]
ENSMUSG00000047485	Klhl34	KLHL34	ENSG00000185915	kelch-like 34 [Source:MGI Symbol;Acc:MGI:2685234]
ENSMUSG00000054000	Tusc1	TUSC1	ENSG00000198680	tumor suppressor candidate 1 [Source:MGI Symbol;Acc:MGI:2684283]
ENSMUSG00000048572	Tmem252	TMEM252	ENSG00000181778	transmembrane protein 252 [Source:MGI Symbol;Acc:MGI:3583948]
ENSMUSG00000027351	Spred1	SPRED1	ENSG00000166068	sprouty protein with EVH-1 domain 1, related sequence [Source:MGI Symbol;Acc:MGI:2150016]
ENSMUSG00000038537	Mc3r	MC3R	ENSG00000124089	melanocortin 3 receptor [Source:MGI Symbol;Acc:MGI:96929]
ENSMUSG00000020131	Pcsk4	PCSK4	ENSG00000115257	proprotein convertase subtilisin/kexin type 4 [Source:MGI Symbol;Acc:MGI:97514]
ENSMUSG00000031167	Rbm3	RBM3	ENSG00000102317	RNA binding motif (RNP1, RRM) protein 3 [Source:MGI Symbol;Acc:MGI:1099460]
ENSMUSG00000053391	Olfr211	OR13A1	ENSG00000256574	olfactory receptor 211 [Source:MGI Symbol;Acc:MGI:3030045]
ENSMUSG00000050799	H2bc1	H2BC1	ENSG00000146047	H2B clustered histone 1 [Source:MGI Symbol;Acc:MGI:2448375]
ENSMUSG00000028995	Fam126a	FAM126A	ENSG00000122591	family with sequence similarity 126, member A [Source:MGI Symbol;Acc:MGI:2149839]
ENSMUSG00000009905	Kdsr	KDSR	ENSG00000119537	3-ketodihydrosphingosine reductase [Source:MGI Symbol;Acc:MGI:1918000]
ENSMUSG00000021559	Dapk1	DAPK1	ENSG00000196730	death associated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1916885]
ENSMUSG00000036106	Prr5	PRR5	ENSG00000186654	proline rich 5 (renal) [Source:MGI Symbol;Acc:MGI:1924714]
ENSMUSG00000036949	Slc39a12	SLC39A12	ENSG00000148482	solute carrier family 39 (zinc transporter), member 12 [Source:MGI Symbol;Acc:MGI:2139274]
ENSMUSG00000028533	Izumo3	IZUMO3	ENSG00000205442	IZUMO family member 3 [Source:MGI Symbol;Acc:MGI:1916564]
ENSMUSG00000090213	Tmem189	PEDS1	ENSG00000240849	transmembrane protein 189 [Source:MGI Symbol;Acc:MGI:2142624]
ENSMUSG00000029204	Rhoh	RHOH	ENSG00000168421	ras homolog family member H [Source:MGI Symbol;Acc:MGI:1921984]
ENSMUSG00000023236	Scg5	SCG5	ENSG00000166922	secretogranin V [Source:MGI Symbol;Acc:MGI:98289]
ENSMUSG00000029233	Srd5a3	SRD5A3	ENSG00000128039	steroid 5 alpha-reductase 3 [Source:MGI Symbol;Acc:MGI:1930252]
ENSMUSG00000031010	Usp9x	USP9X	ENSG00000124486	ubiquitin specific peptidase 9, X chromosome [Source:MGI Symbol;Acc:MGI:894681]
ENSMUSG00000033323	Ctdp1	CTDP1	ENSG00000060069	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 [Source:MGI Symbol;Acc:MGI:1926953]
ENSMUSG00000034932	Mrpl54	MRPL54	ENSG00000183617	mitochondrial ribosomal protein L54 [Source:MGI Symbol;Acc:MGI:1913297]
ENSMUSG00000031596	Slc7a2	SLC7A2	ENSG00000003989	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 [Source:MGI Symbol;Acc:MGI:99828]
ENSMUSG00000044222	Defb13	DEFB107B	ENSG00000198129	defensin beta 13 [Source:MGI Symbol;Acc:MGI:2179203]
ENSMUSG00000044222	Defb13	DEFB107A	ENSG00000186572	defensin beta 13 [Source:MGI Symbol;Acc:MGI:2179203]
ENSMUSG00000022236	Ropn1l	ROPN1L	ENSG00000145491	ropporin 1-like [Source:MGI Symbol;Acc:MGI:2182357]
ENSMUSG00000021427	Ssr1	SSR1	ENSG00000124783	signal sequence receptor, alpha [Source:MGI Symbol;Acc:MGI:105082]
ENSMUSG00000036639	Nudt1	NUDT1	ENSG00000106268	nudix (nucleoside diphosphate linked moiety X)-type motif 1 [Source:MGI Symbol;Acc:MGI:109280]
ENSMUSG00000038286	Bphl	BPHL	ENSG00000137274	biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen) [Source:MGI Symbol;Acc:MGI:1915271]
ENSMUSG00000025816	Sec61a2	SEC61A2	ENSG00000065665	Sec61, alpha subunit 2 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1931071]
ENSMUSG00000059887	Olfr1507	OR4E1	ENSG00000276240	olfactory receptor 1507 [Source:MGI Symbol;Acc:MGI:3031341]
ENSMUSG00000034522	Zfp395	ZNF395	ENSG00000186918	zinc finger protein 395 [Source:MGI Symbol;Acc:MGI:2682318]
ENSMUSG00000052955	Cpvl	CPVL	ENSG00000106066	carboxypeptidase, vitellogenic-like [Source:MGI Symbol;Acc:MGI:1918537]
ENSMUSG00000024943	Smc5	SMC5	ENSG00000198887	structural maintenance of chromosomes 5 [Source:MGI Symbol;Acc:MGI:2385088]
ENSMUSG00000029580	Actb	ACTB	ENSG00000075624	actin, beta [Source:MGI Symbol;Acc:MGI:87904]
ENSMUSG00000005982	Naa60	NAA60	ENSG00000122390	N(alpha)-acetyltransferase 60, NatF catalytic subunit [Source:MGI Symbol;Acc:MGI:1922013]
ENSMUSG00000094293	Gm3893	SPATA31D4	ENSG00000189357	predicted gene 3893 [Source:MGI Symbol;Acc:MGI:3782066]
ENSMUSG00000094293	Gm3893	SPATA31D3	ENSG00000186788	predicted gene 3893 [Source:MGI Symbol;Acc:MGI:3782066]
ENSMUSG00000094293	Gm3893	SPATA31D1	ENSG00000214929	predicted gene 3893 [Source:MGI Symbol;Acc:MGI:3782066]
ENSMUSG00000015652	Steap1	STEAP1B	ENSG00000105889	six transmembrane epithelial antigen of the prostate 1 [Source:MGI Symbol;Acc:MGI:1917608]
ENSMUSG00000072473	1700024G13Rik	C10orf53	ENSG00000178645	RIKEN cDNA 1700024G13 gene [Source:MGI Symbol;Acc:MGI:1914335]
ENSMUSG00000029828	4921507P07Rik	C7orf31	ENSG00000153790	RIKEN cDNA 4921507P07 gene [Source:MGI Symbol;Acc:MGI:1918071]
ENSMUSG00000040105	Plpp6	PLPP6	ENSG00000205808	phospholipid phosphatase 6 [Source:MGI Symbol;Acc:MGI:1921661]
ENSMUSG00000096265	4930467E23Rik	POTEA	ENSG00000188877	RIKEN cDNA 4930467E23 gene [Source:MGI Symbol;Acc:MGI:1923056]
ENSMUSG00000028351	Brinp1	BRINP1	ENSG00000078725	bone morphogenic protein/retinoic acid inducible neural specific 1 [Source:MGI Symbol;Acc:MGI:1928478]
ENSMUSG00000033774	Npbwr1	NPBWR1	ENSG00000288611	neuropeptides B/W receptor 1 [Source:MGI Symbol;Acc:MGI:891989]
ENSMUSG00000024130	Abca3	ABCA3	ENSG00000167972	ATP-binding cassette, sub-family A (ABC1), member 3 [Source:MGI Symbol;Acc:MGI:1351617]
ENSMUSG00000047098	Rnf31	RNF31	ENSG00000092098	ring finger protein 31 [Source:MGI Symbol;Acc:MGI:1934704]
ENSMUSG00000068617	Efcab1	EFCAB1	ENSG00000034239	EF-hand calcium binding domain 1 [Source:MGI Symbol;Acc:MGI:1914043]
ENSMUSG00000020211	Sf3a2	SF3A2	ENSG00000104897	splicing factor 3a, subunit 2 [Source:MGI Symbol;Acc:MGI:104912]
ENSMUSG00000032191	Bcl2l10	BCL2L10	ENSG00000137875	Bcl2-like 10 [Source:MGI Symbol;Acc:MGI:1330841]
ENSMUSG00000039244	E130309D02Rik	C7orf26	ENSG00000146576	RIKEN cDNA E130309D02 gene [Source:MGI Symbol;Acc:MGI:2442621]
ENSMUSG00000049882	Vcpkmt	VCPKMT	ENSG00000100483	valosin containing protein lysine (K) methyltransferase [Source:MGI Symbol;Acc:MGI:2684917]
ENSMUSG00000038544	Inip	INIP	ENSG00000148153	INTS3 and NABP interacting protein [Source:MGI Symbol;Acc:MGI:1913459]
ENSMUSG00000039117	Taf4	TAF4	ENSG00000130699	TATA-box binding protein associated factor 4 [Source:MGI Symbol;Acc:MGI:2152346]
ENSMUSG00000021458	Aopep	AOPEP	ENSG00000148120	aminopeptidase O [Source:MGI Symbol;Acc:MGI:1919311]
ENSMUSG00000051228	Nyx	NYX	ENSG00000188937	nyctalopin [Source:MGI Symbol;Acc:MGI:2448607]
ENSMUSG00000029787	Avl9	AVL9	ENSG00000105778	AVL9 cell migration associated [Source:MGI Symbol;Acc:MGI:1926187]
ENSMUSG00000096852	Cyp2d12	CYP2D6	ENSG00000100197	cytochrome P450, family 2, subfamily d, polypeptide 12 [Source:MGI Symbol;Acc:MGI:88604]
ENSMUSG00000096852	Cyp2d12	CYP2D7	ENSG00000205702	cytochrome P450, family 2, subfamily d, polypeptide 12 [Source:MGI Symbol;Acc:MGI:88604]
ENSMUSG00000028420	Tmem38b	TMEM38B	ENSG00000095209	transmembrane protein 38B [Source:MGI Symbol;Acc:MGI:1098718]
ENSMUSG00000017740	Slc12a5	SLC12A5	ENSG00000124140	solute carrier family 12, member 5 [Source:MGI Symbol;Acc:MGI:1862037]
ENSMUSG00000051367	Six1	SIX1	ENSG00000126778	sine oculis-related homeobox 1 [Source:MGI Symbol;Acc:MGI:102780]
ENSMUSG00000056679	Gpr173	GPR173	ENSG00000184194	G-protein coupled receptor 173 [Source:MGI Symbol;Acc:MGI:1918021]
ENSMUSG00000063889	Crem	CREM	ENSG00000095794	cAMP responsive element modulator [Source:MGI Symbol;Acc:MGI:88495]
ENSMUSG00000042129	Rassf4	RASSF4	ENSG00000107551	Ras association (RalGDS/AF-6) domain family member 4 [Source:MGI Symbol;Acc:MGI:2386853]
ENSMUSG00000036904	Fzd8	FZD8	ENSG00000177283	frizzled class receptor 8 [Source:MGI Symbol;Acc:MGI:108460]
ENSMUSG00000022617	Chkb	CHKB	ENSG00000100288	choline kinase beta [Source:MGI Symbol;Acc:MGI:1328313]
ENSMUSG00000024697	Gna14	GNA14	ENSG00000156049	guanine nucleotide binding protein, alpha 14 [Source:MGI Symbol;Acc:MGI:95769]
ENSMUSG00000024457	Trim26	TRIM26	ENSG00000234127	tripartite motif-containing 26 [Source:MGI Symbol;Acc:MGI:1337056]
ENSMUSG00000029202	Pds5a	PDS5A	ENSG00000121892	PDS5 cohesin associated factor A [Source:MGI Symbol;Acc:MGI:1918771]
ENSMUSG00000013833	Med16	MED16	ENSG00000175221	mediator complex subunit 16 [Source:MGI Symbol;Acc:MGI:2158394]
ENSMUSG00000001844	Zdhhc4	ZDHHC4	ENSG00000136247	zinc finger, DHHC domain containing 4 [Source:MGI Symbol;Acc:MGI:1920131]
ENSMUSG00000031552	Adam18	ADAM18	ENSG00000168619	a disintegrin and metallopeptidase domain 18 [Source:MGI Symbol;Acc:MGI:105986]
ENSMUSG00000022211	Carmil3	CARMIL3	ENSG00000186648	capping protein regulator and myosin 1 linker 3 [Source:MGI Symbol;Acc:MGI:2448573]
ENSMUSG00000035278	Plekhj1	PLEKHJ1	ENSG00000104886	pleckstrin homology domain containing, family J member 1 [Source:MGI Symbol;Acc:MGI:1925920]
ENSMUSG00000050164	Mchr1	MCHR1	ENSG00000128285	melanin-concentrating hormone receptor 1 [Source:MGI Symbol;Acc:MGI:2180756]
ENSMUSG00000029610	Aimp2	AIMP2	ENSG00000106305	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2 [Source:MGI Symbol;Acc:MGI:2385237]
ENSMUSG00000015443	Gzmn	GZMH	ENSG00000100450	granzyme N [Source:MGI Symbol;Acc:MGI:2675494]
ENSMUSG00000034216	Vps18	VPS18	ENSG00000104142	VPS18 CORVET/HOPS core subunit [Source:MGI Symbol;Acc:MGI:2443626]
ENSMUSG00000022175	Lrp10	LRP10	ENSG00000197324	low-density lipoprotein receptor-related protein 10 [Source:MGI Symbol;Acc:MGI:1929480]
ENSMUSG00000021536	Adcy2	ADCY2	ENSG00000078295	adenylate cyclase 2 [Source:MGI Symbol;Acc:MGI:99676]
ENSMUSG00000030110	Ret	RET	ENSG00000165731	ret proto-oncogene [Source:MGI Symbol;Acc:MGI:97902]
ENSMUSG00000002500	Rpl3l	RPL3L	ENSG00000140986	ribosomal protein L3-like [Source:MGI Symbol;Acc:MGI:1913461]
ENSMUSG00000031530	Dusp4	DUSP4	ENSG00000120875	dual specificity phosphatase 4 [Source:MGI Symbol;Acc:MGI:2442191]
ENSMUSG00000023175	Bsg	BSG	ENSG00000172270	basigin [Source:MGI Symbol;Acc:MGI:88208]
ENSMUSG00000074884	Serf2	SERF2	ENSG00000140264	small EDRK-rich factor 2 [Source:MGI Symbol;Acc:MGI:1337041]
ENSMUSG00000037544	Dlgap5	DLGAP5	ENSG00000126787	DLG associated protein 5 [Source:MGI Symbol;Acc:MGI:2183453]
ENSMUSG00000035139	Secisbp2	SECISBP2	ENSG00000187742	SECIS binding protein 2 [Source:MGI Symbol;Acc:MGI:1922670]
ENSMUSG00000028378	Ptgr1	PTGR1	ENSG00000106853	prostaglandin reductase 1 [Source:MGI Symbol;Acc:MGI:1914353]
ENSMUSG00000055862	Izumo4	IZUMO4	ENSG00000099840	IZUMO family member 4 [Source:MGI Symbol;Acc:MGI:1918814]
ENSMUSG00000034563	Ccpg1	CCPG1	ENSG00000260916	cell cycle progression 1 [Source:MGI Symbol;Acc:MGI:1196419]
ENSMUSG00000034190	Chmp7	CHMP7	ENSG00000147457	charged multivesicular body protein 7 [Source:MGI Symbol;Acc:MGI:1913922]
ENSMUSG00000062995	Ica1	ICA1	ENSG00000003147	islet cell autoantigen 1 [Source:MGI Symbol;Acc:MGI:96391]
ENSMUSG00000022441	Efcab6	EFCAB6	ENSG00000186976	EF-hand calcium binding domain 6 [Source:MGI Symbol;Acc:MGI:1924877]
ENSMUSG00000027502	Rtf2	RTF2	ENSG00000022277	replication termination factor 2 [Source:MGI Symbol;Acc:MGI:1913654]
ENSMUSG00000074622	Mafb	MAFB	ENSG00000204103	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian) [Source:MGI Symbol;Acc:MGI:104555]
ENSMUSG00000026650	Meig1	MEIG1	ENSG00000197889	meiosis expressed gene 1 [Source:MGI Symbol;Acc:MGI:1202878]
